flight_id,airline,source,destination,departure_time,arrival_time,duration,airline_missing_flag,airline_unknown_flag,invalid_timestamp_flag,calculated_duration_minutes,temporal_anomaly_flag,overnight_flag,source_duration_minutes,duration_difference_minutes,duration_mismatch_flag,flight_duration_minutes,route,departure_date
AI216,Air India,BOM,CCU,2026-04-20 01:10:41.703,2026-04-20 02:34:41.703,01:24:00,False,False,False,84.0,False,False,84.0,0.0,False,84.0,BOM → CCU,2026-04-20
6F058,IndiGo,BOM,CCU,2026-04-20 01:04:41.701,2026-04-20 03:33:41.701,02:29:00,False,False,False,149.0,False,False,149.0,0.0,False,149.0,BOM → CCU,2026-04-20
SJ207,SpiceJet,DEL,CCU,2026-04-20 00:52:41.703,2026-04-20 04:05:41.703,03:13:00,False,False,False,193.0,False,False,193.0,0.0,False,193.0,DEL → CCU,2026-04-20
SJ198,SpiceJet,CCU,BOM,2026-04-20 00:47:41.703,2026-04-20 05:28:41.703,04:41:00,False,False,False,281.0,False,False,281.0,0.0,False,281.0,CCU → BOM,2026-04-20
SJ108,SpiceJet,BLR,HYD,2026-04-20 00:40:41.702,2026-04-20 03:16:41.702,02:36:00,False,False,False,156.0,False,False,156.0,0.0,False,156.0,BLR → HYD,2026-04-20
SJ155,SpiceJet,DEL,CCU,2026-04-20 00:38:41.702,2026-04-20 05:38:41.702,05:00:00,False,False,False,300.0,False,False,300.0,0.0,False,300.0,DEL → CCU,2026-04-20
6F193,IndiGo,BOM,MAA,2026-04-20 00:34:41.703,2026-04-20 02:32:41.703,01:58:00,False,False,False,118.0,False,False,118.0,0.0,False,118.0,BOM → MAA,2026-04-20
6F019,IndiGo,BLR,BOM,2026-04-20 00:19:41.701,2026-04-20 04:14:41.701,03:55:00,False,False,False,235.0,False,False,235.0,0.0,False,235.0,BLR → BOM,2026-04-20
AI102,Air India,CCU,BLR,2026-04-20 00:17:41.702,2026-04-20 05:08:41.702,04:51:00,False,False,False,291.0,False,False,291.0,0.0,False,291.0,CCU → BLR,2026-04-20
6F166,IndiGo,BOM,CCU,2026-04-20 00:03:41.703,2026-04-20 04:33:41.703,04:30:00,False,False,False,270.0,False,False,270.0,0.0,False,270.0,BOM → CCU,2026-04-20
UK175,Vistara,BLR,BOM,2026-04-19 23:56:41.703,2026-04-20 03:18:41.703,03:22:00,False,False,False,202.0,False,True,202.0,0.0,False,202.0,BLR → BOM,2026-04-19
6F010,IndiGo,DEL,BLR,2026-04-19 23:53:41.701,2026-04-20 03:44:41.701,03:51:00,False,False,False,231.0,False,True,231.0,0.0,False,231.0,DEL → BLR,2026-04-19
AI234,Air India,BOM,MAA,2026-04-19 23:50:41.704,2026-04-20 01:34:41.704,01:44:00,False,False,False,104.0,False,True,104.0,0.0,False,104.0,BOM → MAA,2026-04-19
UK135,Vistara,HYD,DEL,2026-04-19 23:50:41.702,2026-04-20 01:43:41.702,01:53:00,False,False,False,113.0,False,True,113.0,0.0,False,113.0,HYD → DEL,2026-04-19
6F272,UNKNOWN,HYD,MAA,2026-04-19 23:35:41.702,2026-04-20 00:22:41.702,00:47:00,True,True,False,47.0,False,True,47.0,0.0,False,47.0,HYD → MAA,2026-04-19
AI061,Air India,BOM,CCU,2026-04-19 23:31:41.701,2026-04-20 01:02:41.701,01:31:00,False,False,False,91.0,False,True,91.0,0.0,False,91.0,BOM → CCU,2026-04-19
6F070,IndiGo,HYD,DEL,2026-04-19 23:23:41.701,2026-04-20 02:24:41.701,03:01:00,False,False,False,181.0,False,True,181.0,0.0,False,181.0,HYD → DEL,2026-04-19
AI015,Air India,BLR,CCU,2026-04-19 23:21:41.701,2026-04-20 01:15:41.701,01:54:00,False,False,False,114.0,False,True,114.0,0.0,False,114.0,BLR → CCU,2026-04-19
SJ076,SpiceJet,DEL,MAA,2026-04-19 23:01:41.701,2026-04-20 02:02:41.701,03:01:00,False,False,False,181.0,False,True,181.0,0.0,False,181.0,DEL → MAA,2026-04-19
SJ029,UNKNOWN,HYD,DEL,2026-04-19 22:55:41.701,2026-04-20 00:22:41.701,01:27:00,False,True,False,87.0,False,True,87.0,0.0,False,87.0,HYD → DEL,2026-04-19
SJ194,SpiceJet,CCU,DEL,2026-04-19 22:46:41.703,2026-04-20 02:31:41.703,03:45:00,False,False,False,225.0,False,True,225.0,0.0,False,225.0,CCU → DEL,2026-04-19
AI235,Air India,BLR,HYD,2026-04-19 22:45:41.704,2026-04-20 02:12:41.704,03:27:00,False,False,False,207.0,False,True,207.0,0.0,False,207.0,BLR → HYD,2026-04-19
SJ048,SpiceJet,MAA,BLR,2026-04-19 22:43:41.701,2026-04-20 00:19:41.701,01:36:00,False,False,False,96.0,False,True,96.0,0.0,False,96.0,MAA → BLR,2026-04-19
SJ114,SpiceJet,HYD,DEL,2026-04-19 22:42:41.702,2026-04-20 02:02:41.702,03:20:00,False,False,False,200.0,False,True,200.0,0.0,False,200.0,HYD → DEL,2026-04-19
SJ146,SpiceJet,HYD,BLR,2026-04-19 22:37:41.702,2026-04-20 00:33:41.702,01:56:00,False,False,False,116.0,False,True,116.0,0.0,False,116.0,HYD → BLR,2026-04-19
UK041,Vistara,HYD,MAA,2026-04-19 22:37:41.701,2026-04-19 23:44:41.701,01:07:00,False,False,False,67.0,False,False,67.0,0.0,False,67.0,HYD → MAA,2026-04-19
6F075,IndiGo,BOM,CCU,2026-04-19 22:20:41.702,2026-04-20 03:02:41.702,04:42:00,False,False,False,282.0,False,True,282.0,0.0,False,282.0,BOM → CCU,2026-04-19
SJ020,SpiceJet,BLR,BOM,2026-04-19 22:18:41.701,2026-04-20 02:27:41.701,04:09:00,False,False,False,249.0,False,True,249.0,0.0,False,249.0,BLR → BOM,2026-04-19
SJ099,UNKNOWN,MAA,BLR,2026-04-19 22:14:41.702,2026-04-20 00:34:41.702,02:20:00,True,True,False,140.0,False,True,140.0,0.0,False,140.0,MAA → BLR,2026-04-19
6F078,IndiGo,BOM,CCU,2026-04-19 22:04:41.702,2026-04-19 23:37:41.702,01:33:00,False,False,False,93.0,False,False,93.0,0.0,False,93.0,BOM → CCU,2026-04-19
UK219,Vistara,BOM,HYD,2026-04-19 22:03:41.704,2026-04-20 02:21:41.704,04:18:00,False,False,False,258.0,False,True,258.0,0.0,False,258.0,BOM → HYD,2026-04-19
UK223,Vistara,CCU,DEL,2026-04-19 21:58:41.704,2026-04-19 22:30:41.704,00:32:00,False,False,False,32.0,False,False,32.0,0.0,False,32.0,CCU → DEL,2026-04-19
UK227,Vistara,BOM,HYD,2026-04-19 21:57:41.704,2026-04-20 01:47:41.704,03:50:00,False,False,False,230.0,False,True,230.0,0.0,False,230.0,BOM → HYD,2026-04-19
6F260,UNKNOWN,CCU,DEL,2026-04-19 21:51:41.702,2026-04-20 01:14:41.702,03:23:00,True,True,False,203.0,False,True,203.0,0.0,False,203.0,CCU → DEL,2026-04-19
AI096,Air India,CCU,DEL,2026-04-19 21:48:41.702,2026-04-20 02:46:41.702,04:58:00,False,False,False,298.0,False,True,298.0,0.0,False,298.0,CCU → DEL,2026-04-19
6F022,IndiGo,MAA,BLR,2026-04-19 21:46:41.701,2026-04-20 02:05:41.701,04:19:00,False,False,False,259.0,False,True,259.0,0.0,False,259.0,MAA → BLR,2026-04-19
6F237,IndiGo,HYD,MAA,2026-04-19 21:41:41.704,2026-04-20 00:44:41.704,03:03:00,False,False,False,183.0,False,True,183.0,0.0,False,183.0,HYD → MAA,2026-04-19
UK146,Vistara,BOM,MAA,2026-04-19 21:40:41.703,2026-04-20 00:08:41.703,02:28:00,False,False,False,148.0,False,True,148.0,0.0,False,148.0,BOM → MAA,2026-04-19
SJ015,SpiceJet,BOM,CCU,2026-04-19 21:40:41.701,2026-04-19 22:52:41.701,01:12:00,False,False,False,72.0,False,False,72.0,0.0,False,72.0,BOM → CCU,2026-04-19
AI108,Air India,BLR,CCU,2026-04-19 21:32:41.702,2026-04-20 00:17:41.702,02:45:00,False,False,False,165.0,False,True,165.0,0.0,False,165.0,BLR → CCU,2026-04-19
UK020,Vistara,MAA,BLR,2026-04-19 21:23:41.701,2026-04-19 22:38:41.701,01:15:00,False,False,False,75.0,False,False,75.0,0.0,False,75.0,MAA → BLR,2026-04-19
6F113,IndiGo,BOM,CCU,2026-04-19 21:04:41.702,2026-04-20 01:30:41.702,04:26:00,False,False,False,266.0,False,True,266.0,0.0,False,266.0,BOM → CCU,2026-04-19
6F112,IndiGo,HYD,DEL,2026-04-19 21:00:41.702,2026-04-19 23:16:41.702,02:16:00,False,False,False,136.0,False,False,136.0,0.0,False,136.0,HYD → DEL,2026-04-19
6F246,IndiGo,HYD,DEL,2026-04-19 21:00:41.702,2026-04-19 23:16:41.702,02:16:00,False,False,False,136.0,False,False,136.0,0.0,False,136.0,HYD → DEL,2026-04-19
UK158,Vistara,BOM,MAA,2026-04-19 20:49:41.703,2026-04-19 21:22:41.703,00:33:00,False,False,False,33.0,False,False,33.0,0.0,False,33.0,BOM → MAA,2026-04-19
UK159,Vistara,CCU,BLR,2026-04-19 20:45:41.703,2026-04-19 23:32:41.703,02:47:00,False,False,False,167.0,False,False,167.0,0.0,False,167.0,CCU → BLR,2026-04-19
UK084,Vistara,MAA,DEL,2026-04-19 20:44:41.702,2026-04-20 00:20:41.702,03:36:00,False,False,False,216.0,False,True,216.0,0.0,False,216.0,MAA → DEL,2026-04-19
SJ206,SpiceJet,DEL,CCU,2026-04-19 20:43:41.703,2026-04-20 01:21:41.703,04:38:00,False,False,False,278.0,False,True,278.0,0.0,False,278.0,DEL → CCU,2026-04-19
UK044,Vistara,BLR,BOM,2026-04-19 20:31:41.701,2026-04-19 23:29:41.701,02:58:00,False,False,False,178.0,False,False,178.0,0.0,False,178.0,BLR → BOM,2026-04-19
SJ036,SpiceJet,DEL,HYD,2026-04-19 20:24:41.701,2026-04-19 23:54:41.701,03:30:00,False,False,False,210.0,False,False,210.0,0.0,False,210.0,DEL → HYD,2026-04-19
6F176,IndiGo,CCU,DEL,2026-04-19 20:23:42.000,2026-04-19 23:23:42.000,03:00:00,False,False,False,180.0,False,False,180.0,0.0,False,180.0,CCU → DEL,2026-04-19
6F148,IndiGo,CCU,BOM,2026-04-19 20:23:41.703,2026-04-19 22:30:41.703,02:07:00,False,False,False,127.0,False,False,127.0,0.0,False,127.0,CCU → BOM,2026-04-19
6F202,IndiGo,HYD,BLR,2026-04-19 20:18:41.703,2026-04-19 23:48:41.703,03:30:00,False,False,False,210.0,False,False,210.0,0.0,False,210.0,HYD → BLR,2026-04-19
6F071,IndiGo,DEL,CCU,2026-04-19 20:18:41.702,2026-04-20 00:31:41.702,04:13:00,False,False,False,253.0,False,True,253.0,0.0,False,253.0,DEL → CCU,2026-04-19
AI105,Air India,CCU,DEL,2026-04-19 20:16:41.702,2026-04-19 22:03:41.702,01:47:00,False,False,False,107.0,False,False,107.0,0.0,False,107.0,CCU → DEL,2026-04-19
AI241,Air India,HYD,BLR,2026-04-19 20:11:41.704,2026-04-19 22:18:41.704,02:07:00,False,False,False,127.0,False,False,127.0,0.0,False,127.0,HYD → BLR,2026-04-19
SJ162,SpiceJet,DEL,HYD,2026-04-19 20:11:41.703,2026-04-19 22:30:41.703,02:19:00,False,False,False,139.0,False,False,139.0,0.0,False,139.0,DEL → HYD,2026-04-19
6F003,IndiGo,HYD,BOM,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,03:07:00,False,False,False,187.0,False,False,187.0,0.0,False,187.0,HYD → BOM,2026-04-19
6F249,IndiGo,HYD,BOM,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,03:07:00,False,False,False,187.0,False,False,187.0,0.0,False,187.0,HYD → BOM,2026-04-19
AI237,Air India,BOM,CCU,2026-04-19 19:58:41.704,2026-04-19 23:13:41.704,03:15:00,False,False,False,195.0,False,False,195.0,0.0,False,195.0,BOM → CCU,2026-04-19
SJ134,SpiceJet,BOM,CCU,2026-04-19 19:58:41.702,2026-04-20 00:15:41.702,04:17:00,False,False,False,257.0,False,True,257.0,0.0,False,257.0,BOM → CCU,2026-04-19
AI071,Air India,BOM,MAA,2026-04-19 19:55:41.702,2026-04-19 22:58:41.702,03:03:00,False,False,False,183.0,False,False,183.0,0.0,False,183.0,BOM → MAA,2026-04-19
6F118,IndiGo,CCU,HYD,2026-04-19 19:52:41.702,2026-04-19 21:01:41.702,01:09:00,False,False,False,69.0,False,False,69.0,0.0,False,69.0,CCU → HYD,2026-04-19
6F014,IndiGo,DEL,MAA,2026-04-19 19:42:41.701,2026-04-19 23:15:41.701,03:33:00,False,False,False,213.0,False,False,213.0,0.0,False,213.0,DEL → MAA,2026-04-19
6F065,IndiGo,MAA,BLR,2026-04-19 19:40:41.701,2026-04-19 22:23:41.701,02:43:00,False,False,False,163.0,False,False,163.0,0.0,False,163.0,MAA → BLR,2026-04-19
6F271,UNKNOWN,HYD,MAA,2026-04-19 19:33:41.702,2026-04-19 22:52:41.702,03:19:00,True,True,False,199.0,False,False,199.0,0.0,False,199.0,HYD → MAA,2026-04-19
SJ070,SpiceJet,MAA,CCU,2026-04-19 18:55:41.701,2026-04-19 20:48:41.701,01:53:00,False,False,False,113.0,False,False,113.0,0.0,False,113.0,MAA → CCU,2026-04-19
6F007,IndiGo,HYD,MAA,2026-04-19 18:55:41.701,2026-04-19 19:54:41.701,00:59:00,False,False,False,59.0,False,False,59.0,0.0,False,59.0,HYD → MAA,2026-04-19
UK007,Vistara,DEL,HYD,2026-04-19 18:50:41.701,2026-04-19 21:04:41.701,02:14:00,False,False,False,134.0,False,False,134.0,0.0,False,134.0,DEL → HYD,2026-04-19
AI097,Air India,HYD,MAA,2026-04-19 18:42:41.702,2026-04-19 23:34:41.702,04:52:00,False,False,False,292.0,False,False,292.0,0.0,False,292.0,HYD → MAA,2026-04-19
6F256,UNKNOWN,BOM,CCU,2026-04-19 18:40:41.702,2026-04-19 19:13:41.702,00:33:00,True,True,False,33.0,False,False,33.0,0.0,False,33.0,BOM → CCU,2026-04-19
UK047,Vistara,BLR,HYD,2026-04-19 18:40:41.701,2026-04-19 22:45:41.701,04:05:00,False,False,False,245.0,False,False,245.0,0.0,False,245.0,BLR → HYD,2026-04-19
AI024,Air India,MAA,BOM,2026-04-19 18:38:41.701,2026-04-19 19:45:41.701,01:07:00,False,False,False,67.0,False,False,67.0,0.0,False,67.0,MAA → BOM,2026-04-19
UK113,Vistara,CCU,DEL,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,04:24:00,False,False,False,264.0,False,False,264.0,0.0,False,264.0,CCU → DEL,2026-04-19
SJ163,SpiceJet,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 23:08:41.703,04:36:00,False,False,False,276.0,False,False,276.0,0.0,False,276.0,DEL → HYD,2026-04-19
SJ208,SpiceJet,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 19:33:41.703,01:01:00,False,False,False,61.0,False,False,61.0,0.0,False,61.0,DEL → HYD,2026-04-19
SJ221,SpiceJet,MAA,HYD,2026-04-19 18:31:41.703,2026-04-19 23:17:41.703,04:46:00,False,False,False,286.0,False,False,286.0,0.0,False,286.0,MAA → HYD,2026-04-19
SJ084,SpiceJet,HYD,MAA,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,00:59:00,False,False,False,59.0,False,False,59.0,0.0,False,59.0,HYD → MAA,2026-04-19
6F127,IndiGo,HYD,BOM,2026-04-19 18:27:41.702,2026-04-19 22:28:41.702,04:01:00,False,False,False,241.0,False,False,241.0,0.0,False,241.0,HYD → BOM,2026-04-19
AI122,Air India,BOM,CCU,2026-04-19 18:25:41.702,2026-04-19 22:36:41.702,04:11:00,False,False,False,251.0,False,False,251.0,0.0,False,251.0,BOM → CCU,2026-04-19
AI139,Air India,HYD,MAA,2026-04-19 18:23:41.702,2026-04-19 19:24:41.702,01:01:00,False,False,False,61.0,False,False,61.0,0.0,False,61.0,HYD → MAA,2026-04-19
UK149,Vistara,MAA,DEL,2026-04-19 18:22:41.703,2026-04-19 23:08:41.703,04:46:00,False,False,False,286.0,False,False,286.0,0.0,False,286.0,MAA → DEL,2026-04-19
AI149,Air India,BOM,HYD,2026-04-19 18:19:41.703,2026-04-19 21:36:41.703,03:17:00,False,False,False,197.0,False,False,197.0,0.0,False,197.0,BOM → HYD,2026-04-19
SJ243,SpiceJet,BLR,DEL,2026-04-19 18:17:41.704,2026-04-19 23:03:41.704,04:46:00,False,False,False,286.0,False,False,286.0,0.0,False,286.0,BLR → DEL,2026-04-19
AI053,Air India,CCU,DEL,2026-04-19 18:04:41.701,2026-04-19 22:19:41.701,04:15:00,False,False,False,255.0,False,False,255.0,0.0,False,255.0,CCU → DEL,2026-04-19
UK061,Vistara,BLR,BOM,2026-04-19 17:58:41.701,2026-04-19 19:48:41.701,01:50:00,False,False,False,110.0,False,False,110.0,0.0,False,110.0,BLR → BOM,2026-04-19
SJ004,SpiceJet,MAA,DEL,2026-04-19 17:52:41.701,2026-04-19 21:01:41.701,03:09:00,False,False,False,189.0,False,False,189.0,0.0,False,189.0,MAA → DEL,2026-04-19
AI173,Air India,HYD,DEL,2026-04-19 17:36:41.703,2026-04-19 22:27:41.703,04:51:00,False,False,False,291.0,False,False,291.0,0.0,False,291.0,HYD → DEL,2026-04-19
6F085,IndiGo,HYD,MAA,2026-04-19 17:32:41.702,2026-04-19 19:32:42.000,02:00:00.298000,False,False,False,120.00496666666666,False,False,120.00496666666666,0.0,False,120.00496666666666,HYD → MAA,2026-04-19
AI252,UNKNOWN,HYD,DEL,2026-04-19 17:30:41.704,2026-04-19 21:54:41.704,04:24:00,True,True,False,264.0,False,False,264.0,0.0,False,264.0,HYD → DEL,2026-04-19
SJ109,SpiceJet,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,03:04:00,False,False,False,184.0,False,False,184.0,0.0,False,184.0,BOM → DEL,2026-04-19
UK123,Vistara,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,02:54:00,False,False,False,174.0,False,False,174.0,0.0,False,174.0,BOM → DEL,2026-04-19
6F125,IndiGo,BOM,CCU,2026-04-19 17:09:41.702,2026-04-19 21:13:41.702,04:04:00,False,False,False,244.0,False,False,244.0,0.0,False,244.0,BOM → CCU,2026-04-19
UK183,Vistara,BLR,CCU,2026-04-19 17:07:41.703,2026-04-19 18:30:41.703,01:23:00,False,False,False,83.0,False,False,83.0,0.0,False,83.0,BLR → CCU,2026-04-19
AI110,Air India,BOM,CCU,2026-04-19 17:07:41.702,2026-04-19 22:00:41.702,04:53:00,False,False,False,293.0,False,False,293.0,0.0,False,293.0,BOM → CCU,2026-04-19
UK105,Vistara,CCU,HYD,2026-04-19 17:04:41.702,2026-04-19 18:11:41.702,01:07:00,False,False,False,67.0,False,False,67.0,0.0,False,67.0,CCU → HYD,2026-04-19
6F128,IndiGo,HYD,DEL,2026-04-19 16:56:41.702,2026-04-19 18:03:41.702,01:07:00,False,False,False,67.0,False,False,67.0,0.0,False,67.0,HYD → DEL,2026-04-19
6F224,IndiGo,DEL,MAA,2026-04-19 16:53:41.704,2026-04-19 18:52:41.704,01:59:00,False,False,False,119.0,False,False,119.0,0.0,False,119.0,DEL → MAA,2026-04-19
SJ130,SpiceJet,BOM,DEL,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,04:00:00,False,False,False,240.0,False,False,240.0,0.0,False,240.0,BOM → DEL,2026-04-19
AI224,Air India,DEL,HYD,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,04:45:00,False,False,False,285.0,False,False,285.0,0.0,False,285.0,DEL → HYD,2026-04-19
SJ182,SpiceJet,CCU,BOM,2026-04-19 16:48:41.703,2026-04-19 17:36:41.703,00:48:00,False,False,False,48.0,False,False,48.0,0.0,False,48.0,CCU → BOM,2026-04-19
UK164,Vistara,BOM,HYD,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,04:24:00,False,False,False,264.0,False,False,264.0,0.0,False,264.0,BOM → HYD,2026-04-19
AI161,Air India,CCU,BOM,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,03:00:00,False,False,False,180.0,False,False,180.0,0.0,False,180.0,CCU → BOM,2026-04-19
6F206,IndiGo,DEL,BOM,2026-04-19 16:39:41.703,2026-04-19 20:59:41.703,04:20:00,False,False,False,260.0,False,False,260.0,0.0,False,260.0,DEL → BOM,2026-04-19
SJ204,SpiceJet,CCU,DEL,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,01:41:00,False,False,False,101.0,False,False,101.0,0.0,False,101.0,CCU → DEL,2026-04-19
AI206,Air India,CCU,MAA,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,03:31:00,False,False,False,211.0,False,False,211.0,0.0,False,211.0,CCU → MAA,2026-04-19
6F140,IndiGo,CCU,HYD,2026-04-19 16:30:41.702,2026-04-19 18:21:41.702,01:51:00,False,False,False,111.0,False,False,111.0,0.0,False,111.0,CCU → HYD,2026-04-19
6F253,UNKNOWN,MAA,BLR,2026-04-19 16:26:41.703,2026-04-19 18:24:41.703,01:58:00,False,True,False,118.0,False,False,118.0,0.0,False,118.0,MAA → BLR,2026-04-19
SJ203,UNKNOWN,DEL,HYD,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,02:05:00,True,True,False,125.0,False,False,125.0,0.0,False,125.0,DEL → HYD,2026-04-19
SJ161,SpiceJet,MAA,BLR,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,00:42:00,False,False,False,42.0,False,False,42.0,0.0,False,42.0,MAA → BLR,2026-04-19
AI098,Air India,HYD,MAA,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,02:10:00,False,False,False,130.0,False,False,130.0,0.0,False,130.0,HYD → MAA,2026-04-19
AI168,UNKNOWN,DEL,CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,04:30:00,True,True,False,270.0,False,False,270.0,0.0,False,270.0,DEL → CCU,2026-04-19
UK190,Vistara,DEL,BLR,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,03:04:00,False,False,False,184.0,False,False,184.0,0.0,False,184.0,DEL → BLR,2026-04-19
AI085,Air India,DEL,HYD,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,04:48:00,False,False,False,288.0,False,False,288.0,0.0,False,288.0,DEL → HYD,2026-04-19
AI076,Air India,BLR,BOM,2026-04-19 15:37:41.702,2026-04-19 16:12:41.702,00:35:00,False,False,False,35.0,False,False,35.0,0.0,False,35.0,BLR → BOM,2026-04-19
UK130,Vistara,MAA,BLR,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,04:07:00,False,False,False,247.0,False,False,247.0,0.0,False,247.0,MAA → BLR,2026-04-19
6F038,IndiGo,HYD,MAA,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,03:57:00,False,False,False,237.0,False,False,237.0,0.0,False,237.0,HYD → MAA,2026-04-19
UK110,Vistara,HYD,DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,04:47:00,False,False,False,287.0,False,False,287.0,0.0,False,287.0,HYD → DEL,2026-04-19
SJ013,SpiceJet,DEL,MAA,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,04:29:00,False,False,False,269.0,False,False,269.0,0.0,False,269.0,DEL → MAA,2026-04-19
AI039,Air India,MAA,BLR,2026-04-19 15:24:41.701,2026-04-19 18:56:41.701,03:32:00,False,False,False,212.0,False,False,212.0,0.0,False,212.0,MAA → BLR,2026-04-19
AI248,Air India,CCU,DEL,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,01:18:00,False,False,False,78.0,False,False,78.0,0.0,False,78.0,CCU → DEL,2026-04-19
6F199,IndiGo,DEL,MAA,2026-04-19 15:15:41.703,2026-04-19 17:32:41.703,02:17:00,False,False,False,137.0,False,False,137.0,0.0,False,137.0,DEL → MAA,2026-04-19
AI225,Air India,BOM,BLR,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,00:56:00,False,False,False,56.0,False,False,56.0,0.0,False,56.0,BOM → BLR,2026-04-19
SJ028,SpiceJet,CCU,BOM,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,04:28:00,False,False,False,268.0,False,False,268.0,0.0,False,268.0,CCU → BOM,2026-04-19
SJ012,SpiceJet,HYD,BLR,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,01:11:00,False,False,False,71.0,False,False,71.0,0.0,False,71.0,HYD → BLR,2026-04-19
SJ131,SpiceJet,MAA,HYD,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,01:07:00,False,False,False,67.0,False,False,67.0,0.0,False,67.0,MAA → HYD,2026-04-19
AI010,Air India,BOM,HYD,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,04:48:00,False,False,False,288.0,False,False,288.0,0.0,False,288.0,BOM → HYD,2026-04-19
6F020,IndiGo,BOM,HYD,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,01:45:00,False,False,False,105.0,False,False,105.0,0.0,False,105.0,BOM → HYD,2026-04-19
SJ038,SpiceJet,BLR,DEL,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,02:49:00,False,False,False,169.0,False,False,169.0,0.0,False,169.0,BLR → DEL,2026-04-19
UK204,Vistara,BLR,DEL,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,01:38:00,False,False,False,98.0,False,False,98.0,0.0,False,98.0,BLR → DEL,2026-04-19
AI036,Air India,BOM,CCU,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,01:31:00,False,False,False,91.0,False,False,91.0,0.0,False,91.0,BOM → CCU,2026-04-19
AI100,UNKNOWN,CCU,BOM,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,03:40:00,False,True,False,220.0,False,False,220.0,0.0,False,220.0,CCU → BOM,2026-04-19
SJ215,SpiceJet,CCU,DEL,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,01:35:00,False,False,False,95.0,False,False,95.0,0.0,False,95.0,CCU → DEL,2026-04-19
UK155,Vistara,MAA,HYD,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,04:03:00,False,False,False,243.0,False,False,243.0,0.0,False,243.0,MAA → HYD,2026-04-19
SJ173,SpiceJet,CCU,HYD,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,01:42:00,False,False,False,102.0,False,False,102.0,0.0,False,102.0,CCU → HYD,2026-04-19
UK179,Vistara,DEL,HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,04:50:00,False,False,False,290.0,False,False,290.0,0.0,False,290.0,DEL → HYD,2026-04-19
UK221,Vistara,CCU,DEL,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,04:26:00,False,False,False,266.0,False,False,266.0,0.0,False,266.0,CCU → DEL,2026-04-19
UK023,Vistara,DEL,MAA,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,04:48:00,False,False,False,288.0,False,False,288.0,0.0,False,288.0,DEL → MAA,2026-04-19
SJ107,SpiceJet,BOM,MAA,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,04:28:00,False,False,False,268.0,False,False,268.0,0.0,False,268.0,BOM → MAA,2026-04-19
AI073,Air India,BOM,BLR,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,02:02:00,False,False,False,122.0,False,False,122.0,0.0,False,122.0,BOM → BLR,2026-04-19
SJ187,SpiceJet,MAA,BLR,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,03:23:00,False,False,False,203.0,False,False,203.0,0.0,False,203.0,MAA → BLR,2026-04-19
UK058,Vistara,MAA,BOM,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,03:18:00,False,False,False,198.0,False,False,198.0,0.0,False,198.0,MAA → BOM,2026-04-19
